family	completeness_class	bin_start_aa	n_exact_rt	unit	denominator
RVT-UG4	mixed_or_codon_evidence	130	1	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG4	mixed_or_codon_evidence	200	1	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG4	mixed_or_codon_evidence	210	1	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG4	mixed_or_codon_evidence	240	1	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG4	mixed_or_codon_evidence	250	2	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG4	mixed_or_codon_evidence	270	1	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG4	mixed_or_codon_evidence	280	1	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG4	mixed_or_codon_evidence	310	1	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG4	mixed_or_codon_evidence	320	2	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG4	mixed_or_codon_evidence	330	1	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG4	mixed_or_codon_evidence	340	1	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG4	mixed_or_codon_evidence	350	1	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG4	mixed_or_codon_evidence	370	1	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG4	mixed_or_codon_evidence	380	2	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG4	mixed_or_codon_evidence	400	2	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG4	mixed_or_codon_evidence	410	1	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG4	mixed_or_codon_evidence	430	1	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG4	mixed_or_codon_evidence	440	1	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG4	mixed_or_codon_evidence	450	1	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG4	mixed_or_codon_evidence	500	2	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG4	mixed_or_codon_evidence	510	1	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG4	mixed_or_codon_evidence	540	1	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG4	mixed_or_codon_evidence	550	1	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG4	mixed_or_codon_evidence	610	1	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG4	mixed_or_codon_evidence	670	1	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG4	mixed_or_codon_evidence	750	2	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG4	mixed_or_codon_evidence	760	1	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG4	mixed_or_codon_evidence	780	1	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG4	mixed_or_codon_evidence	830	1	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG4	mixed_or_codon_evidence	860	1	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG4	mixed_or_codon_evidence	980	1	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG4	mixed_or_codon_evidence	1130	1	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	40	1	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	70	1	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	80	1	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	110	1	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	120	2	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	130	1	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	140	3	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	150	3	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	160	1	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	170	2	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	180	2	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	200	4	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	210	2	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	220	2	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	230	3	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	240	5	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	250	3	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	260	1	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	270	3	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	280	3	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	290	8	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	300	7	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	310	13	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	320	6	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	330	11	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	340	8	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	350	10	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	360	10	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	370	8	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	380	8	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	390	8	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	400	9	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	410	5	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	420	6	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	430	9	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	440	5	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	450	6	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	460	5	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	470	6	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	480	6	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	490	10	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	500	8	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	510	8	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	520	8	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	530	10	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	540	4	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	550	8	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	560	9	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	570	3	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	580	9	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	590	16	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	600	10	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	610	13	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	620	6	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	630	8	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	640	27	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	650	57	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	660	14	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	670	10	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	680	8	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	690	13	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	700	20	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	710	9	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	720	10	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	730	8	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	740	6	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	750	7	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
RVT-UG5	all_complete	760	10	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
